,occur_id,status,hours_program_total,pop_served_list,impact_area,impact_outcome,opportunity_name,schedule_type,reg_type,location,start_date_time,end_date_time,opportunity_coordinator,opportunity_coordinator_email,vol_leader_need,max_attend,min_attend,vol_confirmed,vol_in_need,num_attend,num_not_attend,hours_occur_total,opportunity_record_id
269,OC-029104,Active,438.75,['Elderly'],Assistance and Support for Elderly,,Phone call support to 1 elderly individual [PRE-TRAINED VOLUNTEERS ONLY],Date & Time Specific,Sign Up,"HOHK, virtual volunteering","25/10/2020, 8:00 am","25/10/2020, 8:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,a0N2y000000fbhS
270,OC-028433,Active,4.5,['Hunger & homelessness'],Hunger & Homelessness ,,Serve-A-Thon: Deliver Necessities to Homeless in Kwun Tong (Youth Welcome),Date & Time Specific,Sign Up,"ImpactHK, Kwun Tong","23/9/2020, 7:00 pm","23/9/2020, 8:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,3.0,0.0,3.0,0.0,4.5,a0N2y000001yj5a
271,OC-028449,Active,32.5,['Environmental education'],Environmental Conservation ,1098.86,Serve-A-Thon: Help Out with Beach Cleaning in Nim Shue Wan (Family Welcome),Date & Time Specific,Sign Up,Plastic Free Seas NSW,"19/9/2020, 1:30 pm","19/9/2020, 4:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,25.0,1.0,19.0,6.0,13.0,6.0,32.5,a0N2y000001yl9q
272,OC-028454,Active,16.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Home deliveries for isolating elderly in Sham Shui Po,Date & Time Specific,Sign Up,Shamshuipo District Elderly Community Centre,"24/9/2020, 9:45 am","24/9/2020, 11:45 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,4.0,0.0,4.0,0.0,8.0,a0N2y000001ylbo
273,OC-028455,Active,16.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Home deliveries for isolating elderly in Sham Shui Po,Date & Time Specific,Sign Up,Shamshuipo District Elderly Community Centre,"24/9/2020, 10:00 am","24/9/2020, 12:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,4.0,0.0,4.0,0.0,8.0,a0N2y000001ylbo
274,OC-028458,Active,106.0,['Integrated'],Civic & Community,,Serve-A-Thon: Create gift cards for Care Packages (Virtual Volunteering),Date & Time Specific,Sign Up,"HOHK, virtual volunteering","19/9/2020, 8:00 am","19/9/2020, 11:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,40.0,1.0,38.0,2.0,34.0,4.0,102.0,a0N2y000001ylgy
275,OC-028888,Active,106.0,['Integrated'],Civic & Community,,Serve-A-Thon: Create gift cards for Care Packages (Virtual Volunteering),Date & Time Specific,Sign Up,"HOHK, virtual volunteering","28/9/2020, 5:00 pm","28/9/2020, 7:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,2.0,3.0,2.0,0.0,4.0,a0N2y000001ylgy
276,OC-028541,Active,7.0,['Children and youth'],Education and Empowerment for Children and Youth ,,Serve-A-Thon: Pre-recorded Cantonese storytelling for hospitalized children,Date & Time Specific,Sign Up,"Playright, Virtual Volunteering","20/9/2020, 8:00 am","20/9/2020, 9:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,a0N2y000001yoKj
277,OC-028542,Active,1.0,['Children and youth'],Education and Empowerment for Children and Youth ,,Serve-A-Thon: Pre-recorded English storytelling for hospitalized children,Date & Time Specific,Sign Up,"Playright, Virtual Volunteering","20/9/2020, 8:00 am","20/9/2020, 9:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,8.0,2.0,1.0,1.0,1.0,a0N2y000001yoNs
278,OC-028549,Active,0.0,['Elderly'],Assistance and Support for Elderly,,LGT - (English) Phone call support to elderly [PRE-TRAINED VOLUNTEERS ONLY],Date & Time Specific,Sign Up,"HOHK, virtual volunteering","4/9/2020, 10:00 am","4/9/2020, 11:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,a0N2y000001z66l
279,OC-028551,Active,0.0,['Elderly'],Assistance and Support for Elderly,,LGT - (Cantonese) Phone call support to elderly [PRE-TRAINED VOLUNTEERS ONLY],Date & Time Specific,Sign Up,"HOHK, virtual volunteering","4/9/2020, 10:00 am","4/9/2020, 11:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,30.0,1.0,4.0,26.0,0.0,0.0,0.0,a0N2y000001z6aH
280,OC-028554,Active,45.0,['Integrated'],Health and Wellness ,,Distributing Hygiene Kits to Street Cleaners,Date & Time Specific,Sign Up,Kwai Chung,"3/10/2020, 2:00 pm","3/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,20.0,1.0,15.0,5.0,15.0,0.0,45.0,a0N2y000001zUC6
281,OC-028559,Active,336.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Serve-A-Thon: Create a sensory box for a student with intellectual disabilities,Date & Time Specific,Sign Up,"Anita L. L. Chan(Centenary) School, To Kwa Wan","26/9/2020, 8:00 am","26/9/2020, 12:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,30.0,1.0,26.0,4.0,20.0,6.0,80.0,a0N2y000001zXKz
282,OC-028742,Active,336.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Serve-A-Thon: Create a sensory box for a student with intellectual disabilities,Date & Time Specific,Sign Up,"Anita L. L. Chan(Centenary) School, VV","20/9/2020, 3:00 pm","20/9/2020, 7:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,9.0,1.0,6.0,1.0,24.0,a0N2y000001zXKz
283,OC-028743,Active,336.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Serve-A-Thon: Create a sensory box for a student with intellectual disabilities,Date & Time Specific,Sign Up,"Anita L. L. Chan(Centenary) School, VV","21/9/2020, 3:00 pm","21/9/2020, 7:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,10.0,0.0,9.0,1.0,36.0,a0N2y000001zXKz
284,OC-028744,Active,336.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Serve-A-Thon: Create a sensory box for a student with intellectual disabilities,Date & Time Specific,Sign Up,"Anita L. L. Chan(Centenary) School, VV","22/9/2020, 3:00 pm","22/9/2020, 7:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,10.0,0.0,10.0,0.0,40.0,a0N2y000001zXKz
285,OC-028745,Active,336.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Serve-A-Thon: Create a sensory box for a student with intellectual disabilities,Date & Time Specific,Sign Up,"Anita L. L. Chan(Centenary) School, VV","23/9/2020, 3:00 pm","23/9/2020, 7:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,10.0,0.0,10.0,0.0,40.0,a0N2y000001zXKz
286,OC-028746,Active,336.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Serve-A-Thon: Create a sensory box for a student with intellectual disabilities,Date & Time Specific,Sign Up,"Anita L. L. Chan(Centenary) School, VV","24/9/2020, 3:00 pm","24/9/2020, 7:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,10.0,0.0,10.0,0.0,40.0,a0N2y000001zXKz
287,OC-028747,Active,336.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Serve-A-Thon: Create a sensory box for a student with intellectual disabilities,Date & Time Specific,Sign Up,"Anita L. L. Chan(Centenary) School, VV","25/9/2020, 3:00 pm","25/9/2020, 7:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,10.0,0.0,9.0,1.0,36.0,a0N2y000001zXKz
288,OC-028749,Active,336.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Serve-A-Thon: Create a sensory box for a student with intellectual disabilities,Date & Time Specific,Sign Up,"Anita L. L. Chan(Centenary) School, VV","27/9/2020, 3:00 pm","27/9/2020, 7:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,10.0,0.0,10.0,0.0,40.0,a0N2y000001zXKz
289,OC-028560,Active,72.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Serve-A-Thon: Create an 'Inspiration Jar' for a SEN child,Date & Time Specific,Sign Up,"HKSD, VV","27/9/2020, 8:00 am","27/9/2020, 10:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,50.0,1.0,42.0,8.0,32.0,10.0,64.0,a0N2y000001zYlC
290,OC-028962,Active,72.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Serve-A-Thon: Create an 'Inspiration Jar' for a SEN child,Date & Time Specific,Sign Up,"HKSD, VV","7/10/2020, 10:00 am","7/10/2020, 12:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,4.0,0.0,4.0,0.0,8.0,a0N2y000001zYlC
291,OC-028561,Active,17.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Film a video greeting for an elderly person living in a care-home,Date & Time Specific,Sign Up,"HOHK, virtual volunteering","19/9/2020, 12:00 pm","19/9/2020, 1:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,9.0,1.0,6.0,3.0,6.0,a0N2y000001zYnX
292,OC-028750,Active,17.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Film a video greeting for an elderly person living in a care-home,Date & Time Specific,Sign Up,"HOHK, virtual volunteering","20/9/2020, 8:00 am","20/9/2020, 9:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,2.0,8.0,2.0,0.0,2.0,a0N2y000001zYnX
293,OC-028751,Active,17.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Film a video greeting for an elderly person living in a care-home,Date & Time Specific,Sign Up,"HOHK, virtual volunteering","21/9/2020, 8:00 am","21/9/2020, 9:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,2.0,3.0,2.0,0.0,2.0,a0N2y000001zYnX
294,OC-028752,Active,17.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Film a video greeting for an elderly person living in a care-home,Date & Time Specific,Sign Up,"HOHK, virtual volunteering","22/9/2020, 8:00 am","22/9/2020, 9:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,2.0,3.0,2.0,0.0,2.0,a0N2y000001zYnX
295,OC-028753,Active,17.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Film a video greeting for an elderly person living in a care-home,Date & Time Specific,Sign Up,"HOHK, virtual volunteering","23/9/2020, 8:00 am","23/9/2020, 9:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,2.0,3.0,2.0,0.0,2.0,a0N2y000001zYnX
296,OC-028754,Active,17.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Film a video greeting for an elderly person living in a care-home,Date & Time Specific,Sign Up,"HOHK, virtual volunteering","24/9/2020, 8:00 am","24/9/2020, 9:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,2.0,3.0,2.0,0.0,2.0,a0N2y000001zYnX
297,OC-028755,Active,17.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Film a video greeting for an elderly person living in a care-home,Date & Time Specific,Sign Up,"HOHK, virtual volunteering","25/9/2020, 8:00 am","25/9/2020, 9:00 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,1.0,9.0,1.0,0.0,1.0,a0N2y000001zYnX
298,OC-028562,Active,0.0,"['Adults', ' Children and youth', ' Elderly', ' People with disabilities']",Civic & Community,,Serve-A-Thon: Organize a drive to raise emergency items for special needs kids,Date & Time Specific,Sign Up,"HOHK, virtual volunteering","25/9/2020, 2:00 pm","25/9/2020, 6:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a0N2y000001zc4l
299,OC-028564,Active,3.0,"['Adults', ' Children and youth', ' Elderly']",Civic & Community,,Serve-a-thon: Organize a drive to raise emergency items for low-income families,Date & Time Specific,Sign Up,The Church of Christ in China Yaumati Kei To Church,"25/9/2020, 9:00 am","25/9/2020, 12:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,a0N2y000001zcUl
300,OC-028566,Active,3.0,"['Adults', ' Children and youth', ' Elderly']",Civic & Community,,Serve-a-thon: Organize a drive to raise emergency items for vulnerable families,Date & Time Specific,Sign Up,HKLSS Martha Boss Lutheran Community Centre Group & Community Work Unit,"21/9/2020, 9:00 am","21/9/2020, 12:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,a0N2y000001zcVP
301,OC-028567,Active,3.0,['Elderly'],Assistance and Support for Elderly,,Serve-a-thon: Organize a drive to raise emergency items for the elderly people,Date & Time Specific,Sign Up,United Christian SMP,"21/9/2020, 2:00 pm","21/9/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,a0N2y000001zcW8
302,OC-028568,Active,3.0,['Refugees and asylum seekers'],Refugee & Asylum Seekers Services,,Serve-a-thon: Organize a drive to raise emergency items for refugees,Date & Time Specific,Sign Up,"Christian Action, Chungking Mansions","22/9/2020, 9:00 am","22/9/2020, 12:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,a0N2y000001zcWD
303,OC-028761,Active,28.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Deliver care packages for isolating elderly in Central,Date & Time Specific,Sign Up,Hong Kong Women Foundation Ho Kwok Pui-chun Social Centre for the Elderly,"23/9/2020, 2:15 pm","23/9/2020, 4:15 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,2.0,0.0,4.0,a0N2y000001zcn1
304,OC-028760,Active,28.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Deliver care packages for isolating elderly in Central,Date & Time Specific,Sign Up,Hong Kong Women Foundation Ho Kwok Pui-chun Social Centre for the Elderly,"23/9/2020, 2:00 pm","23/9/2020, 4:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,4.0,0.0,4.0,0.0,8.0,a0N2y000001zcn1
305,OC-028569,Active,28.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Deliver care packages for isolating elderly in Central,Date & Time Specific,Sign Up,Hong Kong Women Foundation Ho Kwok Pui-chun Social Centre for the Elderly,"26/9/2020, 9:45 am","26/9/2020, 11:45 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,4.0,0.0,4.0,0.0,8.0,a0N2y000001zcn1
306,OC-028570,Active,28.0,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Deliver care packages for isolating elderly in Central,Date & Time Specific,Sign Up,Hong Kong Women Foundation Ho Kwok Pui-chun Social Centre for the Elderly,"26/9/2020, 10:00 am","26/9/2020, 12:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,4.0,0.0,4.0,0.0,8.0,a0N2y000001zcn1
307,OC-028576,Active,6.0,['Hunger & homelessness'],Hunger & Homelessness ,,Serve-A-Thon: Deliver Necessities to Homeless in Tsim Sha Tsui (Youth Welcome),Date & Time Specific,Sign Up,"ImpactHK, TST","22/9/2020, 9:30 pm","22/9/2020, 11:00 pm",,afitlovesanji@126.com,0.0,3.0,1.0,3.0,0.0,3.0,0.0,4.5,a0N2y000001zgPJ
308,OC-028577,Active,6.0,['Hunger & homelessness'],Hunger & Homelessness ,,Serve-A-Thon: Deliver Necessities to Homeless in Tsim Sha Tsui (Youth Welcome),Date & Time Specific,Sign Up,"ImpactHK, TST","24/9/2020, 9:30 pm","24/9/2020, 11:00 pm",,afitlovesanji@126.com,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.5,a0N2y000001zgPJ
309,OC-028578,Active,2.5,['Hunger & homelessness'],Hunger & Homelessness ,,Test_VO,Date & Time Specific,Express Interest,"ImpactHK, 6/F Hang Cheung Center","30/9/2020, 9:30 am","30/9/2020, 12:00 pm",,afitlovesanji@126.com,0.0,3.0,1.0,0.0,3.0,0.0,0.0,2.5,a0N2y000001zgQG
310,OC-028579,Pending,0.0,['Children and youth'],Civic & Community,,Test VV,Individually Scheduled,Express Interest,"HandsOn Hong Kong, Cheung Sha Wan","4/9/2020, 12:01 am","30/9/2020, 11:59 pm",,afitlovesanji@126.com,0.0,500.0,1.0,0.0,500.0,0.0,0.0,0.0,a0N2y000001zhio
311,OC-028580,Pending,0.0,['Other'],Animal Welfare ,,123,Individually Scheduled,Express Interest,"HOHK, virtual volunteering","4/9/2020, 12:01 am","30/9/2020, 11:59 pm",,afitlovesanji@126.com,0.0,500.0,1.0,0.0,500.0,0.0,0.0,0.0,a0N2y000001zhjD
312,OC-028582,Active,42.5,"['Adults', ' Children and youth', ' Elderly', ' Refugees and asylum seekers', ' Women']",Civic & Community,,HandsOn Care Pack Delivery Volunteer Leader Information and Training Session,Date & Time Specific,Sign Up,"HOHK, virtual volunteering","3/9/2020, 12:00 pm","3/9/2020, 1:00 pm",,afitlovesanji@126.com,0.0,15.0,1.0,15.0,0.0,15.0,0.0,15.0,a0N2y000001zk0h
313,OC-028902,Active,42.5,"['Adults', ' Children and youth', ' Elderly', ' Refugees and asylum seekers', ' Women']",Civic & Community,,HandsOn Care Pack Delivery Volunteer Leader Information and Training Session,Date & Time Specific,Sign Up,"HOHK, virtual volunteering","28/9/2020, 1:30 pm","28/9/2020, 4:00 pm",,,1.0,15.0,1.0,11.0,4.0,11.0,0.0,27.5,a0N2y000001zk0h
314,OC-028587,Active,0.0,,Civic & Community,,Testing SBV,Individually Scheduled,Express Interest,"HandsOn Hong Kong, Cheung Sha Wan","3/9/2020, 12:01 am","3/9/2020, 11:59 pm",,afitlovesanji@126.com,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zlrH
315,OC-028592,Pending,0.0,,Civic & Community,,Self-Reported Volunteer Hours,To Be Scheduled,Express Interest,Self-Reporting Unique Location,"3/9/2020, 4:26 pm","3/9/2020, 5:26 pm",,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a0N2y000001zr94
316,OC-028607,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","28/9/2020, 10:00 am","28/9/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,2.0,0.0,2.0,0.0,8.0,a0N2y000001zrE9
317,OC-028608,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","18/9/2020, 10:00 am","18/9/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
318,OC-028593,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","14/9/2020, 10:00 am","14/9/2020, 1:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,a0N2y000001zrE9
319,OC-028610,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","15/9/2020, 11:30 am","15/9/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,2.0,0.0,2.0,0.0,8.0,a0N2y000001zrE9
320,OC-028612,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","29/9/2020, 11:30 am","29/9/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,a0N2y000001zrE9
321,OC-028613,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","16/9/2020, 11:30 am","16/9/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,a0N2y000001zrE9
322,OC-028615,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","30/9/2020, 11:30 am","30/9/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,2.0,0.0,2.0,0.0,8.0,a0N2y000001zrE9
323,OC-028616,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","17/9/2020, 11:30 am","17/9/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,2.0,0.0,2.0,0.0,8.0,a0N2y000001zrE9
324,OC-028722,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","20/10/2020, 11:30 am","20/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
325,OC-028723,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","27/10/2020, 11:30 am","27/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
326,OC-028724,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","7/10/2020, 11:30 am","7/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,a0N2y000001zrE9
327,OC-028725,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","14/10/2020, 11:30 am","14/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
328,OC-028720,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","6/10/2020, 11:30 am","6/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
329,OC-028721,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","13/10/2020, 11:30 am","13/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
330,OC-028726,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","21/10/2020, 11:30 am","21/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
331,OC-028727,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","28/10/2020, 11:30 am","28/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
332,OC-028729,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","8/10/2020, 11:30 am","8/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
333,OC-028730,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","15/10/2020, 11:30 am","15/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
334,OC-028731,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","22/10/2020, 11:30 am","22/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
335,OC-028732,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","29/10/2020, 11:30 am","29/10/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
336,OC-028711,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","5/10/2020, 10:00 am","5/10/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,a0N2y000001zrE9
337,OC-028712,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","12/10/2020, 10:00 am","12/10/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
338,OC-028713,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","19/10/2020, 10:00 am","19/10/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
339,OC-028716,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","9/10/2020, 10:00 am","9/10/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,a0N2y000001zrE9
